log_id,user_id,session_id,timestamp,feature_accessed,action
102725,1884,8341,2026-05-09 15:27:29.435552,Savings,click
102726,1884,2306,2026-06-03 23:08:01.958181,Savings,click
102727,1884,3053,2026-05-20 07:42:53.853509,Savings,click
102728,1884,3867,2026-06-01 14:04:01.174402,Savings,click
102729,1884,4368,2026-05-23 16:45:05.530390,Savings,click
102730,1884,8885,2026-05-27 10:47:16.005653,Savings,click
102731,1884,2178,2026-05-30 18:55:20.431551,Savings,click
102732,1884,8507,2026-06-06 10:32:12.411713,Savings,click
102733,1884,5786,2026-05-11 14:06:15.575269,Savings,click
102734,1884,1836,2026-05-25 08:36:59.613750,Savings,click
102735,1884,9475,2026-06-02 11:26:49.437180,Savings,click
102736,1884,3104,2026-06-05 14:36:44.001629,Savings,click
102737,1884,6675,2026-05-23 06:51:23.679164,Savings,click
102738,1884,8108,2026-05-16 11:42:38.471343,Savings,click
102739,1884,6697,2026-05-20 02:10:15.227046,Savings,click
102740,1884,1465,2026-05-10 18:51:15.893440,Savings,click
102741,1884,5150,2026-06-05 04:01:56.551993,Savings,click
102742,1884,9311,2026-05-27 14:16:15.964685,Savings,click
102743,1884,2670,2026-05-22 00:56:09.912418,Savings,click
102744,1884,8449,2026-05-31 07:59:08.157421,Savings,click
102745,1884,4477,2026-05-22 09:02:57.055392,Investment,click
102746,1884,3980,2026-05-08 09:53:44.993653,Investment,click
102747,1884,1792,2026-06-06 08:15:03.979394,Investment,click
102748,1884,7509,2026-05-14 01:33:48.132550,Investment,click
102749,1884,1990,2026-05-26 22:06:23.973684,Investment,click
102750,1884,4028,2026-05-16 19:43:11.707303,Investment,click
102751,1884,7578,2026-05-20 10:25:04.956243,Investment,click
102752,1884,6737,2026-05-12 09:07:17.289459,Investment,click
102753,1884,8131,2026-05-21 18:34:44.873234,Investment,click
102754,1884,5640,2026-05-25 20:18:49.827403,Investment,click
102755,1884,9059,2026-05-30 11:51:31.269957,Investment,click
102756,1884,8653,2026-05-18 09:40:18.854649,Investment,click
102757,1884,9042,2026-05-12 23:59:35.220809,Investment,click
102758,1884,6263,2026-05-21 22:18:07.215574,Investment,click
102759,1884,2352,2026-05-16 00:14:38.354968,Investment,click
102760,1884,5347,2026-05-07 23:47:11.702582,Investment,click
102761,1884,1849,2026-06-02 05:32:16.881252,Investment,click
102762,1884,7269,2026-06-05 11:45:08.682644,Investment,click
102763,1884,2440,2026-05-26 02:31:14.131113,Investment,click
102764,1884,7774,2026-05-25 03:16:09.846694,Investment,click
102765,1884,4161,2026-05-17 15:22:44.646577,Investment,click
102766,1884,4984,2026-05-15 04:46:30.932068,Apply Credit Card,click
102767,1884,6610,2026-05-07 16:56:54.305747,Apply Credit Card,click
102768,1884,7653,2026-05-10 23:09:18.573085,Apply Credit Card,click
102769,1884,2735,2026-05-18 18:17:02.651006,Apply Credit Card,click
102770,1884,1245,2026-05-22 07:07:47.126852,Apply Credit Card,click
102771,1884,1392,2026-05-11 03:42:52.859740,Apply Credit Card,click
102772,1884,3800,2026-05-27 00:42:09.020270,Apply Credit Card,click
102773,1884,7523,2026-05-13 08:39:59.312485,Apply Credit Card,click
102774,1884,6767,2026-06-05 16:29:25.092823,Apply Credit Card,click
102775,1884,4572,2026-05-23 21:17:21.145110,Apply Credit Card,click
102776,1884,6362,2026-05-22 05:25:54.687023,Apply Credit Card,click
102777,1884,6854,2026-05-29 16:33:34.977798,Apply Credit Card,click
102778,1884,1734,2026-05-20 19:21:13.033022,Apply Credit Card,click
102779,1884,3755,2026-05-31 06:38:52.154044,Apply Credit Card,click
102780,1884,2381,2026-05-08 12:56:40.883856,Apply Credit Card,click
102781,1884,6568,2026-06-02 05:04:10.155082,Apply Credit Card,click
102782,1884,1173,2026-05-07 16:49:29.081644,Apply Credit Card,click
102783,1884,1303,2026-05-24 16:56:27.372086,Apply Credit Card,click
102784,1884,6143,2026-05-08 07:36:31.774256,Apply Credit Card,click
102785,1884,7143,2026-05-09 01:38:53.414203,Apply Credit Card,click
102786,1884,3406,2026-05-20 20:09:29.451813,Apply Credit Card,click
102787,1884,9272,2026-05-28 11:34:44.433544,Apply Credit Card,click
102788,1884,9433,2026-05-08 19:25:36.350004,Apply Credit Card,click
102789,1884,3078,2026-05-09 11:10:58.298962,Apply Credit Card,click
102790,1884,4957,2026-05-23 17:32:29.857740,Apply Credit Card,click
102791,1884,2291,2026-05-27 22:43:18.431722,Apply Credit Card,click
102792,1884,6834,2026-05-21 14:10:27.766846,Apply Credit Card,click
102793,1884,7036,2026-05-13 18:47:00.013635,Apply Credit Card,click
102794,1885,8656,2026-05-07 20:40:37.208162,Voucher,click
102795,1885,5594,2026-05-24 12:34:01.152507,Voucher,click
102796,1885,7205,2026-06-02 10:33:54.930143,Voucher,click
102797,1885,5050,2026-05-16 22:50:19.256960,Voucher,click
102798,1885,3817,2026-05-27 00:07:09.304108,Voucher,click
102799,1885,8170,2026-05-09 12:50:28.692067,Voucher,click
102800,1885,1968,2026-05-29 08:14:18.240065,Voucher,click
102801,1885,9360,2026-05-08 07:28:50.172908,Voucher,click
102802,1885,2744,2026-05-10 01:22:20.616558,Voucher,click
102803,1885,1094,2026-05-29 03:39:09.467540,Voucher,click
102804,1885,2685,2026-06-03 11:09:14.507268,Voucher,click
102805,1885,9464,2026-05-31 17:15:28.139185,Voucher,click
102806,1885,6875,2026-05-21 09:15:48.498434,Voucher,click
102807,1885,4450,2026-05-10 04:47:45.762367,Voucher,click
102808,1885,2585,2026-05-14 12:26:38.219353,Voucher,click
102809,1885,4664,2026-05-09 04:29:43.592644,Voucher,click
102810,1885,4939,2026-06-05 23:37:52.329658,Voucher,click
102811,1885,1958,2026-06-03 21:10:07.580276,Voucher,click
102812,1885,5679,2026-06-04 23:12:08.955213,Voucher,click
102813,1885,8000,2026-05-22 06:11:19.405508,Voucher,click
102814,1885,8327,2026-05-12 12:23:33.081021,QRIS,click
102815,1885,1622,2026-05-12 05:22:49.015513,QRIS,click
102816,1885,3338,2026-06-05 01:31:51.089223,QRIS,click
102817,1885,4794,2026-05-28 14:49:11.601038,QRIS,click
102818,1885,1616,2026-05-23 13:09:53.403960,QRIS,click
102819,1885,4352,2026-05-14 15:29:13.058836,QRIS,click
102820,1885,9739,2026-05-19 01:53:23.280202,QRIS,click
102821,1885,3928,2026-06-05 00:49:59.183980,QRIS,click
102822,1885,8659,2026-05-14 02:17:46.965423,QRIS,click
102823,1885,2685,2026-06-03 01:33:03.511561,QRIS,click
102824,1885,7660,2026-06-03 11:17:35.603402,QRIS,click
102825,1885,3132,2026-05-24 00:38:49.917371,QRIS,click
102826,1885,7916,2026-06-03 01:10:18.726599,QRIS,click
102827,1885,8943,2026-05-18 11:50:35.429845,QRIS,click
102828,1885,8931,2026-06-01 07:38:49.867687,QRIS,click
102829,1885,9828,2026-05-27 04:46:59.537262,QRIS,click
102830,1885,5354,2026-05-14 05:15:02.620110,QRIS,click
102831,1885,3588,2026-05-25 15:03:00.050411,QRIS,click
102832,1885,3387,2026-05-11 22:15:22.328981,QRIS,click
102833,1885,9159,2026-06-05 16:25:41.984128,Tukar Point Xtra,click
102834,1885,4273,2026-05-11 00:07:55.066601,Tukar Point Xtra,click
102835,1885,4736,2026-05-25 19:06:35.959098,Tukar Point Xtra,click
102836,1885,2853,2026-05-29 16:17:47.957453,Tukar Point Xtra,click
102837,1885,5644,2026-06-03 17:48:35.849102,Tukar Point Xtra,click
102838,1885,7946,2026-05-08 23:18:55.372700,Tukar Point Xtra,click
102839,1885,9540,2026-05-08 14:33:34.026537,Tukar Point Xtra,click
102840,1885,7183,2026-06-01 01:53:11.556225,Tukar Point Xtra,click
102841,1885,6302,2026-06-05 10:49:33.181494,Tukar Point Xtra,click
102842,1885,6872,2026-06-03 16:21:43.546605,Tukar Point Xtra,click
102843,1885,8702,2026-06-06 00:07:31.674441,Tukar Point Xtra,click
102844,1885,2571,2026-05-23 18:53:01.971315,Tukar Point Xtra,click
102845,1885,4732,2026-05-08 23:06:53.436268,Tukar Point Xtra,click
102846,1885,7121,2026-05-07 15:15:18.492836,Tukar Point Xtra,click
102847,1885,8076,2026-05-28 22:31:31.741902,Tukar Point Xtra,click
102848,1885,8433,2026-05-18 03:38:27.101752,Tukar Point Xtra,click
102849,1885,3730,2026-05-31 22:24:38.397862,Tukar Point Xtra,click
102850,1885,3778,2026-05-25 11:36:09.279763,Tukar Point Xtra,click
102851,1885,4111,2026-05-15 03:13:53.847433,Tukar Point Xtra,click
102852,1885,5739,2026-05-09 23:30:12.275594,Tukar Point Xtra,click
102853,1886,1638,2026-05-10 16:07:14.478275,Investment,click
102854,1886,3483,2026-05-16 09:10:49.041791,Investment,click
102855,1886,4793,2026-05-21 18:43:46.598609,Investment,click
102856,1886,7826,2026-05-16 08:54:19.522999,Investment,click
102857,1886,5023,2026-05-28 11:31:15.426800,Investment,click
102858,1886,5067,2026-05-21 07:45:52.820300,Investment,click
102859,1886,6597,2026-05-14 23:05:15.978410,Investment,click
102860,1886,9289,2026-05-12 14:46:51.134228,Investment,click
102861,1886,2898,2026-05-30 08:53:13.555966,Investment,click
102862,1886,4218,2026-05-26 05:15:18.393084,Investment,click
102863,1886,3342,2026-06-02 07:39:06.237326,Investment,click
102864,1886,3214,2026-05-29 01:15:55.700569,Investment,click
102865,1886,4351,2026-05-29 16:25:43.230129,Investment,click
102866,1886,7324,2026-05-10 05:48:24.924228,Investment,click
102867,1886,7913,2026-05-11 15:53:13.552240,Investment,click
102868,1886,6759,2026-05-18 14:20:24.604171,Investment,click
102869,1886,6742,2026-06-01 09:41:54.769946,Investment,click
102870,1886,8543,2026-05-09 19:03:23.969989,Insurance,click
102871,1886,9751,2026-05-31 12:07:21.328044,Insurance,click
102872,1886,2504,2026-05-25 21:28:13.515862,Insurance,click
102873,1886,7695,2026-05-28 10:51:25.808747,Insurance,click
102874,1886,1651,2026-05-28 14:53:11.482935,Insurance,click
102875,1886,5358,2026-05-27 09:13:31.165181,Insurance,click
102876,1886,5159,2026-05-21 06:28:55.711359,Insurance,click
102877,1886,2664,2026-05-13 16:17:32.915479,Insurance,click
102878,1886,8322,2026-05-16 04:51:04.012045,Insurance,click
102879,1886,2500,2026-05-17 18:18:21.893863,Insurance,click
102880,1886,7896,2026-05-29 23:12:32.760596,Insurance,click
102881,1886,5890,2026-05-16 06:28:02.442450,Insurance,click
102882,1886,7542,2026-05-15 09:40:17.932210,Insurance,click
102883,1886,1172,2026-06-03 04:09:56.142154,Insurance,click
102884,1886,4382,2026-05-13 03:16:59.532638,Insurance,click
102885,1886,2158,2026-05-14 17:42:33.721402,Insurance,click
102886,1886,5488,2026-05-21 14:04:48.498299,Insurance,click
102887,1886,6894,2026-05-24 21:43:53.052896,Insurance,click
102888,1886,1070,2026-05-16 18:03:17.519281,Insurance,click
102889,1886,3391,2026-05-09 08:49:15.231389,Insurance,click
102890,1886,4986,2026-05-11 10:40:42.661030,Insurance,click
102891,1886,4825,2026-05-31 06:18:52.110085,Insurance,click
102892,1886,4229,2026-05-09 18:09:17.399279,Insurance,click
102893,1886,9492,2026-05-09 16:24:20.013559,Insurance,click
102894,1886,5587,2026-06-06 07:37:35.309847,Insurance,click
102895,1886,7715,2026-06-03 00:33:43.629823,Apply Loan,click
102896,1886,4878,2026-05-15 12:35:13.678319,Apply Loan,click
102897,1886,3265,2026-05-28 05:40:48.925448,Apply Loan,click
102898,1886,4042,2026-05-21 14:30:58.650815,Apply Loan,click
102899,1886,8744,2026-05-24 07:01:15.509164,Apply Loan,click
102900,1886,7586,2026-05-09 22:43:40.172729,Apply Loan,click
102901,1886,4055,2026-05-09 11:20:04.575327,Apply Loan,click
102902,1886,7124,2026-05-11 00:08:59.464473,Apply Loan,click
102903,1886,8013,2026-05-25 17:06:30.715118,Apply Loan,click
102904,1886,1944,2026-05-10 04:18:58.769084,Apply Loan,click
102905,1886,6340,2026-05-09 13:39:54.150765,Apply Loan,click
102906,1886,3548,2026-05-29 18:40:45.488965,Apply Loan,click
102907,1886,9880,2026-05-10 18:16:12.329106,Apply Loan,click
102908,1886,1933,2026-05-31 13:11:28.237634,Apply Loan,click
102909,1886,4864,2026-05-15 15:36:50.842881,Apply Loan,click
102910,1886,4905,2026-05-27 13:06:50.415901,Apply Loan,click
102911,1886,5141,2026-05-25 02:24:24.764579,Apply Loan,click
102912,1886,8496,2026-05-31 00:12:04.444205,Apply Loan,click
102913,1886,3405,2026-05-19 13:57:49.904348,Apply Loan,click
102914,1886,7430,2026-05-25 05:47:34.048960,Apply Loan,click
102915,1886,7085,2026-06-02 21:58:42.392128,Apply Loan,click
102916,1887,9614,2026-05-10 18:23:54.168249,Voucher,click
102917,1887,1222,2026-05-25 03:57:26.536100,Voucher,click
102918,1887,6697,2026-05-26 06:39:15.026142,Voucher,click
102919,1887,9609,2026-05-13 06:02:34.213720,Voucher,click
102920,1887,2554,2026-05-26 03:22:15.252824,Voucher,click
102921,1887,9280,2026-06-01 20:07:56.533391,Voucher,click
102922,1887,8222,2026-05-28 20:58:37.020241,Voucher,click
102923,1887,3256,2026-05-13 04:11:09.336448,Voucher,click
102924,1887,1882,2026-05-26 23:55:55.142497,Voucher,click
102925,1887,7672,2026-05-23 11:59:43.325319,Voucher,click
102926,1887,1898,2026-05-24 20:15:47.187887,Voucher,click
102927,1887,6988,2026-05-29 06:05:54.432410,Voucher,click
102928,1887,9101,2026-05-10 21:11:23.094879,Voucher,click
102929,1887,6496,2026-05-12 01:08:15.471114,Voucher,click
102930,1887,6401,2026-05-08 09:48:30.856534,Voucher,click
102931,1887,7576,2026-05-28 02:17:15.042905,Voucher,click
102932,1887,5135,2026-05-24 22:10:43.345594,Voucher,click
102933,1887,1569,2026-05-21 18:19:53.838774,Voucher,click
102934,1887,3390,2026-05-25 09:51:30.092456,Voucher,click
102935,1887,1510,2026-05-30 15:27:02.258842,Voucher,click
102936,1887,1086,2026-05-26 11:28:12.486152,Voucher,click
102937,1887,7448,2026-05-21 22:00:29.488530,Voucher,click
102938,1887,9130,2026-05-31 03:17:00.040824,QRIS,click
102939,1887,7138,2026-06-01 10:26:47.155150,QRIS,click
102940,1887,7101,2026-05-21 17:46:08.103166,QRIS,click
102941,1887,4263,2026-05-07 17:09:57.257473,QRIS,click
102942,1887,5392,2026-05-14 05:20:53.912939,QRIS,click
102943,1887,7680,2026-05-31 20:29:16.005978,QRIS,click
102944,1887,4092,2026-05-13 07:20:28.433064,QRIS,click
102945,1887,8578,2026-05-19 19:40:19.215147,QRIS,click
102946,1887,2310,2026-05-20 17:24:28.908059,QRIS,click
102947,1887,7200,2026-05-25 10:08:56.930916,QRIS,click
102948,1887,5474,2026-05-07 22:03:10.295079,QRIS,click
102949,1887,1077,2026-05-09 08:38:09.214622,QRIS,click
102950,1887,4192,2026-05-29 00:41:59.441318,QRIS,click
102951,1887,4490,2026-05-23 02:03:49.262126,QRIS,click
102952,1887,2752,2026-06-02 23:33:26.386250,QRIS,click
102953,1887,9973,2026-05-11 08:01:37.437370,QRIS,click
102954,1887,6748,2026-06-04 11:25:42.753209,QRIS,click
102955,1887,6947,2026-05-30 21:14:05.736110,QRIS,click
102956,1887,6191,2026-05-14 13:12:15.954451,QRIS,click
102957,1887,7517,2026-05-31 14:04:23.112465,QRIS,click
102958,1887,1953,2026-05-26 00:16:31.612084,QRIS,click
102959,1887,6840,2026-05-20 20:38:58.440741,QRIS,click
102960,1887,6410,2026-06-05 09:54:51.898258,QRIS,click
102961,1887,9681,2026-06-05 06:43:15.255458,QRIS,click
102962,1887,1026,2026-05-23 17:06:04.832882,QRIS,click
102963,1887,4256,2026-05-18 09:53:55.551824,QRIS,click
102964,1887,8571,2026-05-13 02:00:37.893713,QRIS,click
102965,1887,1650,2026-05-25 17:00:02.395502,QRIS,click
102966,1887,5708,2026-06-02 02:40:15.825520,QRIS,click
102967,1887,9279,2026-05-24 06:41:09.219942,QRIS,click
102968,1887,5595,2026-05-15 15:45:32.299017,Tukar Point Xtra,click
102969,1887,1080,2026-05-12 00:16:03.432403,Tukar Point Xtra,click
102970,1887,9783,2026-05-30 00:09:11.598816,Tukar Point Xtra,click
102971,1887,6807,2026-05-18 11:53:36.986773,Tukar Point Xtra,click
102972,1887,4349,2026-05-10 14:41:33.316433,Tukar Point Xtra,click
102973,1887,7242,2026-06-01 16:13:25.128968,Tukar Point Xtra,click
102974,1887,5231,2026-06-02 19:43:51.864647,Tukar Point Xtra,click
102975,1887,2978,2026-05-27 00:05:02.344535,Tukar Point Xtra,click
102976,1887,1678,2026-06-04 00:55:05.642108,Tukar Point Xtra,click
102977,1887,1244,2026-05-10 13:53:02.815799,Tukar Point Xtra,click
102978,1887,4950,2026-06-05 23:46:21.867136,Tukar Point Xtra,click
102979,1887,8954,2026-05-14 07:28:12.750010,Tukar Point Xtra,click
102980,1887,2812,2026-06-01 01:31:00.793637,Tukar Point Xtra,click
102981,1887,3294,2026-05-19 07:10:48.231586,Tukar Point Xtra,click
102982,1887,9372,2026-05-16 15:13:05.601501,Tukar Point Xtra,click
102983,1887,4667,2026-05-31 14:00:06.078277,Tukar Point Xtra,click
102984,1887,9021,2026-06-03 21:24:13.337626,Tukar Point Xtra,click
102985,1887,7186,2026-05-25 17:31:54.623035,Tukar Point Xtra,click
102986,1888,8181,2026-05-18 01:50:16.916486,Savings,click
102987,1888,3068,2026-05-13 03:15:38.534390,Savings,click
102988,1888,1172,2026-05-22 13:47:40.726423,Savings,click
102989,1888,6332,2026-05-21 07:17:47.618938,Savings,click
102990,1888,5529,2026-05-13 17:26:21.724641,Savings,click
102991,1888,9937,2026-05-13 11:45:49.640866,Savings,click
102992,1888,1688,2026-05-27 04:44:30.042787,Savings,click
102993,1888,2773,2026-05-27 02:12:40.757479,Savings,click
102994,1888,7685,2026-05-13 20:44:20.138259,Savings,click
102995,1888,5960,2026-05-11 16:02:23.975984,Savings,click
102996,1888,5563,2026-05-09 05:04:03.369152,Savings,click
102997,1888,6718,2026-05-31 21:42:48.489460,Savings,click
102998,1888,6850,2026-05-08 13:09:49.377349,Savings,click
102999,1888,3125,2026-06-01 00:10:38.724031,Savings,click
103000,1888,9337,2026-05-28 13:31:35.670669,Savings,click
103001,1888,6446,2026-05-28 00:01:11.758771,Savings,click
103002,1888,9623,2026-05-07 22:43:19.645458,Savings,click
103003,1888,1905,2026-06-05 05:46:06.694795,Savings,click
103004,1888,8290,2026-05-19 16:51:13.958201,Savings,click
103005,1888,7375,2026-05-31 15:53:35.052059,Savings,click
103006,1888,7487,2026-05-26 12:27:22.352376,Savings,click
103007,1888,3633,2026-05-08 04:31:03.460235,Savings,click
103008,1888,5182,2026-05-25 11:24:44.729089,Savings,click
103009,1888,1535,2026-05-22 05:16:43.263198,Savings,click
103010,1888,9801,2026-05-16 05:37:46.012278,Savings,click
103011,1888,1723,2026-06-01 23:12:24.241035,Savings,click
103012,1888,5142,2026-05-29 12:06:05.863312,Savings,click
103013,1888,3367,2026-05-11 21:44:01.918544,Savings,click
103014,1888,9871,2026-05-09 22:21:53.636364,Investment,click
103015,1888,6120,2026-05-16 20:11:04.520579,Investment,click
103016,1888,5194,2026-05-18 21:12:25.500659,Investment,click
103017,1888,7787,2026-06-04 06:45:27.437088,Investment,click
103018,1888,3687,2026-05-24 21:27:00.723750,Investment,click
103019,1888,5770,2026-06-02 18:05:23.333739,Investment,click
103020,1888,5681,2026-05-26 09:42:01.458246,Investment,click
103021,1888,8638,2026-05-27 04:18:53.508671,Investment,click
103022,1888,1485,2026-05-23 09:17:54.634188,Investment,click
103023,1888,6794,2026-05-23 06:48:19.797364,Investment,click
103024,1888,4084,2026-05-31 07:54:03.641695,Investment,click
103025,1888,2067,2026-05-27 13:19:39.631741,Apply Credit Card,click
103026,1888,4286,2026-05-13 05:34:00.688133,Apply Credit Card,click
103027,1888,5977,2026-05-11 21:45:02.902910,Apply Credit Card,click
103028,1888,2534,2026-05-28 10:32:25.198681,Apply Credit Card,click
103029,1888,9495,2026-06-04 14:22:15.016328,Apply Credit Card,click
103030,1888,7856,2026-05-19 15:29:08.613762,Apply Credit Card,click
103031,1888,1371,2026-05-25 06:47:24.165609,Apply Credit Card,click
103032,1888,4474,2026-06-01 18:10:50.763661,Apply Credit Card,click
103033,1888,1363,2026-05-21 04:21:06.034181,Apply Credit Card,click
103034,1888,6032,2026-06-01 19:45:16.190289,Apply Credit Card,click
103035,1888,6932,2026-06-05 03:49:06.340846,Apply Credit Card,click
103036,1888,7322,2026-05-25 06:32:30.479470,Apply Credit Card,click
103037,1888,6111,2026-05-10 18:06:49.176049,Apply Credit Card,click
103038,1888,8735,2026-05-16 07:47:19.805364,Apply Credit Card,click
103039,1888,6491,2026-06-01 12:32:25.181578,Apply Credit Card,click
103040,1888,5041,2026-05-08 23:02:19.009455,Apply Credit Card,click
103041,1888,5121,2026-05-28 14:47:00.529250,Apply Credit Card,click
103042,1888,8016,2026-06-02 10:59:59.503992,Apply Credit Card,click
103043,1889,1323,2026-05-17 23:39:03.525320,Investment,click
103044,1889,8291,2026-05-24 15:42:49.887468,Investment,click
103045,1889,9772,2026-05-31 01:35:04.796855,Investment,click
103046,1889,5297,2026-05-08 03:43:59.911585,Investment,click
103047,1889,4655,2026-05-14 05:08:26.733755,Investment,click
103048,1889,7036,2026-05-18 14:49:18.101949,Investment,click
103049,1889,6377,2026-05-13 07:17:31.629327,Investment,click
103050,1889,1257,2026-06-04 06:22:15.897138,Investment,click
103051,1889,4681,2026-05-08 09:37:12.981293,Investment,click
103052,1889,5627,2026-05-24 02:00:27.501812,Investment,click
103053,1889,3808,2026-05-19 19:35:48.063087,Investment,click
103054,1889,8978,2026-06-02 06:08:09.864801,Investment,click
103055,1889,9687,2026-05-13 02:31:27.782597,Investment,click
103056,1889,5926,2026-05-08 03:25:32.614036,Investment,click
103057,1889,9802,2026-06-04 15:07:45.743824,Investment,click
103058,1889,6475,2026-05-19 17:51:27.597319,Investment,click
103059,1889,3510,2026-05-09 14:44:01.889929,Investment,click
103060,1889,8833,2026-05-31 03:45:45.393366,Investment,click
103061,1889,9722,2026-05-24 20:11:38.205264,Insurance,click
103062,1889,8840,2026-06-03 12:56:32.231963,Insurance,click
103063,1889,5495,2026-05-11 12:14:46.597119,Insurance,click
103064,1889,3021,2026-05-10 03:00:45.066418,Insurance,click
103065,1889,7526,2026-05-27 22:55:31.124407,Insurance,click
103066,1889,6835,2026-05-16 04:21:35.890408,Insurance,click
103067,1889,4853,2026-05-08 07:41:43.266753,Insurance,click
103068,1889,8254,2026-05-31 02:49:12.311658,Insurance,click
103069,1889,7584,2026-05-21 08:42:22.528997,Insurance,click
103070,1889,2440,2026-05-12 08:07:01.906549,Insurance,click
103071,1889,8190,2026-05-18 18:12:28.526801,Insurance,click
103072,1889,2709,2026-05-21 08:02:33.691313,Insurance,click
103073,1889,9722,2026-05-18 18:26:05.538720,Insurance,click
103074,1889,3092,2026-05-17 01:49:26.661317,Insurance,click
103075,1889,8729,2026-05-22 10:45:15.527652,Insurance,click
103076,1889,1699,2026-06-04 10:23:15.329377,Insurance,click
103077,1889,9855,2026-05-16 00:28:12.668612,Apply Loan,click
103078,1889,9077,2026-06-02 03:43:48.746413,Apply Loan,click
103079,1889,2939,2026-06-03 03:24:12.712437,Apply Loan,click
103080,1889,9661,2026-06-03 10:25:05.502148,Apply Loan,click
103081,1889,7469,2026-05-31 23:55:45.709056,Apply Loan,click
103082,1889,1043,2026-05-25 07:58:11.234005,Apply Loan,click
103083,1889,5521,2026-05-21 20:10:11.312801,Apply Loan,click
103084,1889,3431,2026-05-08 23:53:06.518570,Apply Loan,click
103085,1889,7628,2026-05-15 03:48:47.023138,Apply Loan,click
103086,1889,8351,2026-06-04 22:40:17.244441,Apply Loan,click
103087,1889,7261,2026-06-04 23:53:06.024459,Apply Loan,click
103088,1889,7861,2026-05-15 10:05:31.669974,Apply Loan,click
103089,1889,2359,2026-05-23 00:50:20.591320,Apply Loan,click
103090,1889,6377,2026-05-22 11:25:11.109984,Apply Loan,click
103091,1889,9496,2026-05-26 10:46:59.644024,Apply Loan,click
103092,1889,2828,2026-05-26 05:30:56.984630,Apply Loan,click
103093,1889,6587,2026-06-01 20:39:25.371075,Apply Loan,click
103094,1889,6224,2026-05-22 16:33:22.058103,Apply Loan,click
103095,1889,8794,2026-05-25 18:30:33.160317,Apply Loan,click
103096,1889,5828,2026-06-01 02:59:47.710414,Apply Loan,click
103097,1889,7800,2026-06-02 23:16:03.468271,Apply Loan,click
103098,1889,2381,2026-05-08 06:53:27.470630,Apply Loan,click
103099,1889,9146,2026-05-17 08:24:28.415772,Apply Loan,click
103100,1890,9556,2026-05-22 04:00:38.998580,Voucher,click
103101,1890,2830,2026-05-31 23:45:41.564600,Voucher,click
103102,1890,7687,2026-05-12 09:14:12.230594,Voucher,click
103103,1890,3514,2026-05-25 01:58:01.528474,Voucher,click
103104,1890,6508,2026-05-24 03:39:12.292673,Voucher,click
103105,1890,6269,2026-05-29 02:48:00.817665,Voucher,click
103106,1890,8074,2026-05-30 07:24:55.980874,Voucher,click
103107,1890,9401,2026-06-03 17:17:22.253269,Voucher,click
103108,1890,6632,2026-06-04 21:00:54.896516,Voucher,click
103109,1890,6397,2026-05-31 11:00:21.704695,Voucher,click
103110,1890,6215,2026-05-27 03:08:29.045086,Voucher,click
103111,1890,8627,2026-05-14 23:58:32.728679,Voucher,click
103112,1890,9322,2026-06-04 23:43:21.307014,Voucher,click
103113,1890,9670,2026-05-16 16:07:21.080972,Voucher,click
103114,1890,6472,2026-05-24 07:36:22.440255,Voucher,click
103115,1890,1266,2026-05-31 10:37:31.970338,Voucher,click
103116,1890,9897,2026-05-30 06:52:45.248092,QRIS,click
103117,1890,2129,2026-05-27 08:45:23.120934,QRIS,click
103118,1890,5677,2026-05-26 13:10:03.041598,QRIS,click
103119,1890,2209,2026-05-16 05:58:32.921700,QRIS,click
103120,1890,3853,2026-05-18 23:09:55.951931,QRIS,click
103121,1890,6691,2026-05-30 23:06:35.987036,QRIS,click
103122,1890,6896,2026-05-22 13:59:19.536274,QRIS,click
103123,1890,7605,2026-05-13 19:58:26.644020,QRIS,click
103124,1890,5803,2026-05-29 19:46:01.891932,QRIS,click
103125,1890,7505,2026-05-30 23:59:51.882112,QRIS,click
103126,1890,9993,2026-05-31 01:33:52.474597,QRIS,click
103127,1890,6088,2026-06-02 12:24:12.994315,QRIS,click
103128,1890,9266,2026-05-26 03:54:54.391493,QRIS,click
103129,1890,2732,2026-05-19 05:02:39.587062,QRIS,click
103130,1890,2068,2026-05-26 06:30:44.510446,QRIS,click
103131,1890,4805,2026-05-22 00:04:34.704230,QRIS,click
103132,1890,6378,2026-06-04 16:47:02.212166,QRIS,click
103133,1890,3201,2026-05-12 14:15:07.540911,QRIS,click
103134,1890,6704,2026-05-11 23:20:49.844216,QRIS,click
103135,1890,5116,2026-06-05 22:09:19.841036,QRIS,click
103136,1890,2878,2026-05-19 00:55:44.266096,QRIS,click
103137,1890,9202,2026-05-30 08:55:52.525431,QRIS,click
103138,1890,2936,2026-05-26 10:52:54.690173,QRIS,click
103139,1890,1039,2026-06-02 13:43:04.095077,QRIS,click
103140,1890,5586,2026-05-13 00:48:48.545552,QRIS,click
103141,1890,9643,2026-05-13 16:36:41.374819,QRIS,click
103142,1890,5293,2026-05-13 13:20:58.248486,QRIS,click
103143,1890,6253,2026-05-24 02:59:45.955096,QRIS,click
103144,1890,6567,2026-05-15 00:57:01.548329,QRIS,click
103145,1890,8067,2026-05-11 23:29:33.647825,QRIS,click
103146,1890,1941,2026-05-28 11:26:53.260755,Tukar Point Xtra,click
103147,1890,1442,2026-05-19 00:18:15.461773,Tukar Point Xtra,click
103148,1890,4833,2026-05-18 18:58:50.222794,Tukar Point Xtra,click
